Num_threads, size, secs, AVG_already_solved, SD_already_solved, AVG_iterations, SD_iterations, thread_assigment_method
 13,      10000, 11.09167,   4691722.7692,   1406033.5824,  56361701.7692,  16426125.0100, 6
 13,      10000, 11.01632,   4661224.2308,   1376027.8728,  56136444.0000,  16365504.9345, 6
 13,      10000, 11.28583,   4998570.8462,   1517861.7366,  57265190.9231,  16677381.3873, 6
 14,      10000, 11.59742,   4865534.6429,   1397926.1092,  54564280.6429,  15154964.1062, 6
 14,      10000, 11.60722,   5094515.2857,   1553339.2669,  54974092.8571,  15341068.0450, 6
 14,      10000, 11.63118,   4951735.2857,   1420820.9713,  54648505.9286,  15297790.5408, 6
 14,      10000, 11.78593,   5040579.7857,   1514653.2178,  55594427.6429,  15256485.0542, 6
 14,      10000, 11.13376,   4695964.6429,   1331154.2070,  52939528.9286,  14558438.3908, 6
 15,      10000, 12.09914,   4918449.4000,   1340808.7288,  53047752.0000,  14239660.5167, 6
 15,      10000, 11.58425,   4663237.8000,   1273557.7073,  51256378.0667,  13582051.6645, 6
 15,      10000, 11.82505,   4756642.0667,   1276842.4549,  52105766.1333,  14093898.4744, 6
 15,      10000, 12.57561,   5029438.1333,   1432617.4153,  54365402.8000,  14483230.9933, 6
 15,      10000, 12.07806,   4855160.8667,   1347767.9335,  53040803.8667,  14127072.4139, 6
 16,      10000, 11.26636,   4298146.5000,   1107842.7339,  46813813.3750,  11945888.4114, 6
 16,      10000, 11.10629,   4307697.9375,   1168775.8023,  46394074.3750,  11785450.4532, 6
 16,      10000, 11.72491,   4636139.9375,   1217409.0192,  48754644.5625,  12658177.0899, 6
 16,      10000, 10.75652,   4214052.7500,   1110378.9793,  45367797.1875,  11679177.1815, 6
 16,      10000, 11.50699,   4484893.4375,   1189417.7172,  47595994.5625,  12099368.4223, 6
  1,      11000, 14.46774,         0.0000,         0.0000, 225196056.0000,         0.0000, 6
  1,      11000, 14.42107,         0.0000,         0.0000, 224977929.0000,         0.0000, 6
  1,      11000, 14.42568,         0.0000,         0.0000, 225061827.0000,         0.0000, 6
  1,      11000, 14.41578,         0.0000,         0.0000, 225098664.0000,         0.0000, 6
  1,      11000, 14.47198,         0.0000,         0.0000, 225114876.0000,         0.0000, 6
  2,      11000, 10.87090,   9672386.5000,   1085081.5187, 162155908.0000,   2302090.7780, 6
  2,      11000, 11.43292,  11572759.0000,    593478.9641, 169834759.0000,   2091875.0030, 6
  2,      11000, 10.93607,  10085316.5000,    455193.6264, 162785332.5000,   2811580.3057, 6
  2,      11000, 10.46044,   9005418.5000,    446613.5927, 156789817.0000,   1975113.2886, 6
  2,      11000,  9.56698,   6490208.0000,    339620.5586, 144551116.0000,   4316374.9538, 6
  3,      11000,  8.95262,   9814207.6667,   2322938.9353, 126996705.6667,   1589018.9163, 6
  3,      11000, 10.20284,  12436527.3333,   2190889.6084, 142539988.6667,   1432043.7424, 6
  3,      11000,  8.45608,   8841921.6667,   3550462.3668, 121047369.3333,   1643518.3760, 6
  3,      11000,  9.34676,  10813082.6667,   4696275.0511, 131893923.3333,    587513.2897, 6
  3,      11000,  8.64671,   9009230.3333,   3731185.1343, 123353301.3333,   1609148.3933, 6
  4,      11000,  9.72520,  23359895.2500,  16940932.1889, 122988994.0000,  20156110.3593, 6
  4,      11000, 15.03543,   9082668.7500,   1360356.7357, 139689404.5000,   1308206.4831, 6
  4,      11000,  9.52652,  23395857.5000,  17600054.9302, 120581461.0000,  18551977.7647, 6
  4,      11000,  9.50189,  18985355.0000,  11045927.8605, 120941344.0000,  15723835.1348, 6
  4,      11000,  9.19328,  25226100.0000,  22220050.6542, 118788765.0000,  18135197.2027, 6
  5,      11000,  9.20183,  18583245.2000,  19144183.4896,  94675573.0000,  52997000.5565, 6
  5,      11000,  9.98367,  21017086.6000,  20391549.3639, 101998395.0000,  57101967.9344, 6
  5,      11000,  8.46620,  18476235.8000,  21463159.0882,  88742449.8000,  49825910.8605, 6
  5,      11000,  9.64075,  10625573.8000,   5263643.3863, 101740003.4000,  54950240.3843, 6
  5,      11000,  8.74102,   8677995.2000,   5674823.7431,  93003602.4000,  50202318.7528, 6
  6,      11000,  8.81642,  18143467.1667,  14229044.9394,  92211923.1667,  44784433.3344, 6
  6,      11000,  8.90119,  18143209.1667,  12670324.9028,  92746405.3333,  44440909.0968, 6
  6,      11000,  9.24690,  17683231.6667,  11878017.2236,  92872338.1667,  44323587.2973, 6
  6,      11000, 10.87057,  21183084.3333,  12831354.8245, 109180636.3333,  52414825.4622, 6
  6,      11000,  9.76597,  19346924.8333,  13419164.5949,  99877025.3333,  47639263.4906, 6
  7,      11000,  9.09725,  23511806.0000,  10351822.3539,  91776652.5714,  38836410.8652, 6
  7,      11000, 10.17366,  23447941.1429,  12664263.9620, 100159136.4286,  43292576.1418, 6
  7,      11000, 10.11285,  23866294.5714,  11449885.3617,  99814458.2857,  42770649.9790, 6
  7,      11000,  9.89948,  24275330.8571,  11490606.7947,  97926007.0000,  42329830.8386, 6
  7,      11000, 10.73192,  22839051.5714,  14492511.6562, 101425529.8571,  43661266.0497, 6
  8,      11000, 10.20417,  23319470.2500,  11075096.2325,  94257787.2500,  37043890.0956, 6
  8,      11000, 10.37986,  22446651.6250,  10341311.9240,  95237304.7500,  37398260.6479, 6
  8,      11000, 10.33442,  24237367.1250,  10853770.7903,  95986210.6250,  37061932.4966, 6
  8,      11000, 10.29158,  23949937.6250,  10036563.5825,  95191313.2500,  37321202.8429, 6
  8,      11000, 10.26016,  22209673.0000,  10147383.5844,  94266762.1250,  36737383.4211, 6
  9,      11000, 14.17069,   7286867.4444,   2700450.4594, 101692720.0000,  36510574.8160, 6
  9,      11000, 14.80062,   7771644.2222,   3060175.2026, 105013679.5556,  37561225.6312, 6
  9,      11000, 13.94899,   7962468.5556,   3152019.6868, 101867750.3333,  36675708.6006, 6
  9,      11000, 13.75318,   7597143.4444,   2881371.2727, 100051935.7778,  35959198.1205, 6
  9,      11000, 13.73545,   7636277.1111,   2841848.6511,  99997958.7778,  36065174.3384, 6
 10,      11000, 14.17393,   7224209.8000,   2459844.4024,  92292129.9000,  31514772.5700, 6
 10,      11000, 13.44305,   7041918.2000,   2469893.3913,  89044264.9000,  30454292.5192, 6
 10,      11000, 13.51622,   6986566.3000,   2550530.8943,  88532373.4000,  30100902.7061, 6
 10,      11000, 14.95457,   8098256.3000,   3036158.8300,  97502512.7000,  32889968.3863, 6
 10,      11000, 13.84027,   7048279.6000,   2476351.3527,  90457281.2000,  30660565.1906, 6
 11,      11000, 26.14078,  14729044.9091,   4902612.2766, 148848826.8182,  47831716.3932, 6
 11,      11000, 26.14232,  14840852.6364,   4941135.5641, 148665066.3636,  47672658.4985, 6
 11,      11000, 26.08435,  14703849.0909,   4892805.6970, 148544116.0909,  48065602.2603, 6
 11,      11000, 26.23973,  14743893.0909,   4901382.9951, 149096068.1818,  48031329.5114, 6
 11,      11000, 25.92305,  14631352.3636,   4858654.5866, 147621608.0909,  47160956.4597, 6
 12,      11000, 14.30347,   6685000.6667,   2088839.9494,  78033556.5833,  23747341.7710, 6
 12,      11000, 14.51608,   6969620.1667,   2201970.9365,  79402994.0833,  24077857.8469, 6
 12,      11000, 13.59793,   6210594.0000,   1907888.3326,  74539126.0833,  22820439.4475, 6
 12,      11000, 13.78245,   6278913.2500,   1960742.4308,  75699519.4167,  22868444.4666, 6
 12,      11000, 14.79959,   6819856.2500,   2090856.7056,  80465810.5833,  24502940.7663, 6
 13,      11000, 13.59076,   5782476.9231,   1706025.8308,  69020712.3077,  20042747.4127, 6
 13,      11000, 14.12206,   6177023.9231,   1894693.4995,  71212968.2308,  20175941.7874, 6
 13,      11000, 14.12346,   6373326.3846,   2082925.2879,  71885449.6154,  20959942.3668, 6
 13,      11000, 14.61322,   6531471.3077,   1938139.2278,  73692209.6154,  21610547.0324, 6
 13,      11000, 14.06525,   6357496.1538,   1885796.5608,  71292523.5385,  20604395.5859, 6
 14,      11000, 13.78073,   5688808.8571,   1621804.1775,  64986103.5714,  18182945.8819, 6
 14,      11000, 14.34630,   6381988.8571,   1918711.9470,  67833212.1429,  18709745.4772, 6
 14,      11000, 13.89973,   5775210.5714,   1627139.7048,  65491305.3571,  18156608.3710, 6
 14,      11000, 13.60541,   5659009.5000,   1592302.6985,  64581536.6429,  17797514.2426, 6
 14,      11000, 14.65624,   6537497.1429,   2121322.0179,  68907141.7143,  18837959.2314, 6
 15,      11000, 14.35076,   5948202.6000,   1644675.2147,  63375784.4667,  16617656.4193, 6
 15,      11000, 14.71315,   6182137.1333,   1671464.5269,  64824463.6000,  17230428.6650, 6
 15,      11000, 14.62487,   5963613.8667,   1629825.7320,  64024835.9333,  16941599.0558, 6
 15,      11000, 13.91952,   5487000.2000,   1457606.8462,  61134807.5333,  16103570.5267, 6
 15,      11000, 13.41890,   5396102.6000,   1455828.0098,  59578918.6000,  15927545.1066, 6
 16,      11000, 14.06541,   5645628.9375,   1485496.8048,  58479052.5625,  15000923.1233, 6
 16,      11000, 14.63229,   5616832.7500,   1501594.5882,  60000346.3125,  15141389.6759, 6
 16,      11000, 15.16057,   6191358.6250,   1658580.7214,  62623359.1250,  15794604.0187, 6
 16,      11000, 14.33046,   5589657.1250,   1532336.2755,  59116956.6250,  14904396.9806, 6
 16,      11000, 13.94820,   5367473.0625,   1440685.8729,  57371243.0625,  14687786.3525, 6
  1,      12000, 17.14013,         0.0000,         0.0000, 267919922.0000,         0.0000, 6
  1,      12000, 17.14353,         0.0000,         0.0000, 267670913.0000,         0.0000, 6
  1,      12000, 17.16750,         0.0000,         0.0000, 267493539.0000,         0.0000, 6
  1,      12000, 17.13405,         0.0000,         0.0000, 267669729.0000,         0.0000, 6
  1,      12000, 17.12063,         0.0000,         0.0000, 267688878.0000,         0.0000, 6
  2,      12000, 17.97016,  24679554.0000,   2748184.6472, 261802351.0000,     80093.9851, 6
  2,      12000, 17.99450,  24334677.0000,   3759061.6732, 261828421.0000,    126884.6550, 6
  2,      12000, 18.00422,  24408190.0000,   2729003.6687, 262093231.5000,     43596.6686, 6
  2,      12000, 18.01662,  24250394.0000,   3610919.9741, 261946027.5000,     87969.0333, 6
  2,      12000, 17.92065,  24995731.5000,   2983352.0992, 261426558.5000,     76805.2315, 6
  3,      12000, 19.05886,  30254559.3333,   2861899.4698, 256909581.3333,    184541.3696, 6
  3,      12000, 19.21807,  29896918.0000,   3027438.3424, 257969706.6667,    146712.7484, 6
  3,      12000, 17.73428,  56665777.0000,  40878193.4183, 232419621.0000,  27754252.1529, 6
  3,      12000, 18.25662,  48710229.6667,  29694762.5841, 240515673.3333,  19568673.8816, 6
  3,      12000, 17.49328,  64406119.3333,  52623744.7791, 226471203.6667,  34595292.0609, 6
  4,      12000, 18.73163,  56983091.7500,  37340072.9780, 234186733.0000,  31741389.2019, 6
  4,      12000, 20.70950,  35803821.7500,   3894497.6313, 253813457.0000,   1426817.6662, 6
  4,      12000, 18.69760,  56824224.5000,  37135888.9769, 233776370.2500,  31947411.9566, 6
  4,      12000, 18.51739,  58024502.7500,  37279468.5445, 232848087.0000,  31854826.2962, 6
  4,      12000, 18.72297,  57005291.0000,  37386755.4714, 233969803.2500,  31903215.5246, 6
  5,      12000, 10.90626,  21374161.2000,  20522697.7443, 111303699.0000,  62167227.5854, 6
  5,      12000, 11.52825,  13543423.4000,   6896802.9164, 122748528.6000,  65980682.4665, 6
  5,      12000, 10.77914,  20037398.0000,  20214455.1778, 110566158.8000,  61598746.0674, 6
  5,      12000, 10.80562,  18037144.0000,  16078643.2264, 109401770.2000,  61507989.2609, 6
  5,      12000, 11.56884,  19702753.0000,  16754145.9631, 116227835.2000,  65495443.5362, 6
  6,      12000, 19.72367,  43372254.1667,  28490589.5235, 194191028.1667,  94035144.5336, 6
  6,      12000, 19.90991,  43009929.3333,  24604230.8987, 195079032.6667,  93880390.3413, 6
  6,      12000, 19.81209,  42796995.0000,  22864751.1723, 193845936.3333,  92790537.5062, 6
  6,      12000, 19.80029,  42398287.1667,  24814375.8814, 193272074.8333,  92377624.1000, 6
  6,      12000, 19.74220,  43022042.1667,  21542504.6737, 193961064.8333,  92638866.7586, 6
  7,      12000, 11.09678,  26741181.2857,  12214584.9513, 110728562.7143,  47070810.9742, 6
  7,      12000, 11.30309,  28256623.0000,  15563354.8753, 111868778.7143,  47638198.8353, 6
  7,      12000, 11.88052,  30904820.1429,  16968281.7316, 119404520.8571,  50721736.3160, 6
  7,      12000, 12.31387,  25176037.4286,  14947498.5808, 116266157.7143,  49686427.1785, 6
  7,      12000, 10.75089,  26997129.8571,  13058907.5154, 107821656.1429,  45823249.1813, 6
  8,      12000, 15.78591,  46419127.6250,  20722370.4028, 150770465.6250,  59220353.5701, 6
  8,      12000, 15.25970,  42680066.6250,  18903155.7377, 143591958.7500,  56000657.8011, 6
  8,      12000, 14.04521,  35512497.6250,  15812500.0393, 130117975.7500,  50733294.0084, 6
  8,      12000, 16.01507,  47603468.6250,  22168219.6553, 152999008.2500,  60130775.4109, 6
  8,      12000, 14.63414,  39871419.7500,  18749397.7379, 137349091.5000,  54200691.3076, 6
  9,      12000, 16.52216,   9296850.0000,   3605082.0210, 120205191.4444,  43265092.7639, 6
  9,      12000, 19.82475,  10499476.3333,   4032556.5798, 139841804.7778,  50561642.4765, 6
  9,      12000, 16.84104,   8453563.1111,   3468847.7323, 119493480.6667,  43218327.2668, 6
  9,      12000, 20.18904,  11105826.2222,   4237531.7189, 142151345.4444,  51167825.6449, 6
  9,      12000, 18.05656,  10200676.8889,   3857656.3979, 129920345.5556,  46960523.3747, 6
 10,      12000, 16.79835,   8298069.1000,   2838439.1866, 109322909.5000,  36996282.3495, 6
 10,      12000, 16.29709,   8100178.4000,   2916098.1137, 106325274.3000,  36085959.6051, 6
 10,      12000, 18.59117,   8947263.1000,   3149783.0046, 118150060.0000,  40500311.0338, 6
 10,      12000, 18.40446,   9037403.7000,   3145259.3462, 117667638.8000,  39774236.0164, 6
 10,      12000, 17.12193,   8168841.9000,   2820822.8000, 110130403.6000,  37372795.5725, 6
 11,      12000, 17.10777,   7975402.5455,   2609054.0515, 100398636.0909,  31943062.2631, 6
 11,      12000, 16.49589,   7759336.3636,   2571138.0687,  97617721.6364,  31510621.8100, 6
 11,      12000, 17.25018,   7788794.9091,   2544602.5264, 100887488.9091,  32711163.1047, 6
 11,      12000, 16.77606,   7818066.8182,   2573957.5752,  99002071.5455,  31434123.5136, 6
 11,      12000, 17.12773,   7199955.9091,   2459324.1643,  99249650.9091,  31419929.5232, 6
 12,      12000, 31.27048,  15981242.9167,   5031728.7946, 161855631.3333,  49181392.5026, 6
 12,      12000, 31.27297,  15599425.9167,   4924978.7851, 161719462.3333,  49027944.4347, 6
 12,      12000, 31.50471,  15959310.4167,   5027197.2573, 162687974.2500,  49504455.7359, 6
 12,      12000, 31.03781,  16584561.4167,   5215313.1347, 162586757.0833,  49362319.2667, 6
 12,      12000, 31.35962,  16294394.5000,   5140787.0455, 163095528.0000,  49857425.6051, 6
 13,      12000, 16.97648,   6877386.2308,   2027600.4950,  84400460.2308,  24536058.2174, 6
 13,      12000, 17.74247,   7933902.3077,   2392997.1548,  88778310.5385,  25774806.5878, 6
 13,      12000, 17.16501,   7383609.9231,   2259587.8460,  85857286.8462,  24628485.8062, 6
 13,      12000, 17.10585,   7360015.4615,   2191395.6152,  85416823.4615,  24623906.0966, 6
 13,      12000, 16.41090,   7214043.6923,   2162833.3269,  83260772.1538,  23957049.7874, 6
 14,      12000, 16.60311,   6751991.9286,   1892866.5472,  77795989.4286,  21526035.3857, 6
 14,      12000, 17.33891,   6671618.7143,   1967687.0741,  79791573.4286,  22219744.5796, 6
 14,      12000, 16.29106,   6832228.2857,   1925450.3616,  77183928.9286,  21140424.9726, 6
 14,      12000, 18.95143,   8222604.1429,   2340392.2369,  87718234.0714,  24189631.3078, 6
 14,      12000, 17.32170,   6553857.8571,   1888455.8562,  79757245.3571,  21908997.5001, 6
 15,      12000, 18.76838,   7030875.7333,   1937679.1319,  80351673.4667,  21280791.7229, 6
 15,      12000, 16.69810,   6506003.7333,   1789698.6420,  72974362.4667,  19189411.5102, 6
 15,      12000, 16.82240,   6855190.6000,   1845954.9272,  74641443.2000,  19872274.0898, 6
 15,      12000, 17.50302,   7369333.4667,   2072214.0086,  76987965.0000,  20168426.1956, 6
 15,      12000, 18.70401,   7434904.4667,   2004180.2479,  80721641.0667,  21709105.7723, 6
 16,      12000, 17.42550,   7203269.0000,   1899936.8231,  72358714.6875,  18541900.5190, 6
 16,      12000, 19.11549,   7789172.0000,   2048355.9045,  78258525.2500,  20065356.0756, 6
 16,      12000, 17.20876,   6482861.0625,   1743412.1705,  70478989.3125,  18205509.1926, 6
 16,      12000, 18.77230,   7477322.0000,   1974924.0693,  76723173.6875,  19601264.8358, 6
 16,      12000, 18.47731,   7557162.3750,   1984559.6214,  76045096.1250,  19506048.9437, 6
  1,      13000, 20.06174,         0.0000,         0.0000, 313070774.0000,         0.0000, 6
  1,      13000, 20.01978,         0.0000,         0.0000, 313006689.0000,         0.0000, 6
  1,      13000, 20.05128,         0.0000,         0.0000, 312909156.0000,         0.0000, 6
  1,      13000, 20.05145,         0.0000,         0.0000, 313066981.0000,         0.0000, 6
  1,      13000, 20.12455,         0.0000,         0.0000, 313127283.0000,         0.0000, 6
  2,      13000, 14.70354,  12269292.0000,   1958121.5127, 220044644.5000,   4442355.2193, 6
  2,      13000, 12.20412,   5735229.5000,    932144.2214, 186435824.5000,   6245051.8330, 6
  2,      13000, 16.14383,  15381040.0000,   2188276.2847, 238035719.0000,   1034481.6645, 6
  2,      13000, 15.00599,  13270988.0000,   2030936.5406, 224386886.5000,   1257427.4829, 6
  2,      13000, 15.08341,  13505786.5000,   2987021.9834, 225196410.5000,    955835.1270, 6
  3,      13000, 12.21709,  13020536.6667,   3128073.8651, 174028837.6667,   1347085.6699, 6
  3,      13000, 12.80886,  14899224.0000,   1530788.4372, 181324009.0000,    868356.2913, 6
